padyam_id	meter	meter_class	satakam	split	text	gold_valid	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-aataveladi-0459	aataveladi	upajaathi	""	dev	కులము గలుగువారు గోత్రంబు గలవారు\nవిద్యచేత విఱ్ఱవీగువారు\nపసిఁడిగల్గువాని బానిసకొడుకులు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01243		
pdy-aataveladi-0460	aataveladi	upajaathi	""	train	కానివాని తోడఁ గలసి వర్తించెనా\nహాని వచ్చు నెంతవాని కైన\nతాటిక్రింద పాలూ ద్రాగిన చందమౌ\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	68	ు	ూ	lengthen	2	5	పాలూ	false	2	2	27	UUU	["పా","లూ","ద్రా"]	pdy-v-01244		
pdy-aataveladi-0461	aataveladi	upajaathi	""	train	కరఁగకరగఁబుట్టు కనకంబునకు వన్నె\nపెనఁగ పెనఁగబుట్టు ప్రేమసతికి\nముదియ ముదీయఁ బుట్టు మోహంబు లోభంబు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	69	ి	ీ	lengthen	2	4	ముదీయఁ	false	2	1	32	|U|	["ము","దీ","య"]	pdy-v-01245		
pdy-aataveladi-0463	aataveladi	upajaathi	""	train	గొడ్డుటావూఁ బితుకకుండఁ గొంపోయిన\nపండ్లు నూడఁదన్నుఁ బాలు రావు\nలోభివాని నడుగ లాభంబు లేదయా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	9	ు	ూ	lengthen	0	3	గొడ్డుటావూఁ	false	0	1	2	UU|	["టా","వూ","బి"]	pdy-v-01246		
pdy-aataveladi-0464	aataveladi	upajaathi	""	train	కులము లెనివాఁడు కలిమిచే వెలయును\nకలిమిలేనివాని కులము దిగును\nకులముకన్న మిగులకలిమి ప్రధానంబు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	7	ే	ె	shorten	0	3	లెనివాఁడు	false	0	1	3	||U	["లె","ని","వా"]	pdy-v-01247		
pdy-aataveladi-0465	aataveladi	upajaathi	""	train	నెయ్యి లేనికూడు నీయాన కసవది\nకూరలేని తిండి కుక్కతిండి\nప్రియములేనికూడు పిండపుఁ గూడురా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01248		
pdy-aataveladi-0472	aataveladi	upajaathi	""	train	కాంత కుంకయైనఁ గానికులం బైనఁ\nబాయలేక విటుఁడు బ్రమసియుండు\nమరగి గ్రుడ్డికుక్క మాంసంబు గన్నట్లు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01249		
pdy-aataveladi-0474	aataveladi	upajaathi	""	train	ధార్మికునకుఁ గాని ధర్మంబుఁ గనరాదు\nకష్టజీవి కెట్లు కానఁబడును\nనీరుచొరకలోతు నిజముగాఁ దెలీయదు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	85	ి	ీ	lengthen	2	12	దెలీయదు	false	2	4	36	|U||	["దె","లీ","య","దు"]	pdy-v-01250		
pdy-aataveladi-0475	aataveladi	upajaathi	""	train	మొగముఁ జూచినపుడె మోహంబు ఘన మౌను\nధనముఁ జూచినపూడె తగులు మనసు\nకూలినప్పు డరయకుసులెల్ల విఱుగును\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	44	ు	ూ	lengthen	1	6	జూచినపూడె	false	1	2	20	|U|	["న","పూ","డె"]	pdy-v-01251		
pdy-aataveladi-0479	aataveladi	upajaathi	""	train	ధర్మమన్న వినరు తము నమ్మి భూనరు\nల్‌ యమునివారూ వచ్చి యడలు నించి\nచొచ్చి కట్టఁదారు చొరఁబారఁ గలరొకో\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	43	ు	ూ	lengthen	1	4	యమునివారూ	false	1	1	17	UUU	["వా","రూ","వ"]	pdy-v-01252		
pdy-aataveladi-0480	aataveladi	upajaathi	""	train	దానమడుగువాఁడు ధరలోన నధముండు\nదానమడుగఁడేని దైవసముఁడు\nదానమీనివాఁడు ధన్యుండు కాఁడయా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01253		
pdy-aataveladi-0481	aataveladi	upajaathi	""	train	తనకు ప్రాప్తిలేక దానమియ్యరటంచు\nదోషబుద్ధిచేత దూరుటెల్ల\nముక్కువంకఁ జూచి ముక్కఱదూరుట\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01254		
pdy-aataveladi-0484	aataveladi	upajaathi	""	train	పాల నీడిగింటఁ గ్రోలుచు నుండెనా\nమనుజు లెల్లగూడి మద్యమండ్రు\nనిలువఁదగనిచోట నిలువ నిందలు వచ్చూ\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	89	ు	ూ	lengthen	2	15	వచ్చూ	false	2	4	35	||UU	["ద","లు","వ","చ్చూ"]	pdy-v-01255		
pdy-kandamu-0622	kandamu	jaathi	""	train	వచ్చెడీది పోయెడిది మఱి\nచచ్చెడిదియుఁ గనకలేక సహజము లనుచు\nన్‌ విచ్చలవిడిగాఁ దిరుగుట\nచిచ్చునఁబడునట్టి మిడుత చెలువము వేమా.	false	["seq"]	["corr","seq"]	6	ి	ీ	lengthen	0	2	వచ్చెడీది	false	0	0	0	U|U|	["వ","చ్చె","డీ","ది"]	pdy-v-01256		
pdy-aataveladi-0489	aataveladi	upajaathi	""	train	తల్లిదండ్రి చావఁ దనయుఁడు తానేడ్చు\nమగఁడు చావ నాలు వగచుచుండు\nకార్యవశము గానీ కలుగదు మోహంబు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	72	ి	ీ	lengthen	2	6	గానీ	true	2	2	30	UU|	["గా","నీ","క"]	pdy-v-01257		
pdy-aataveladi-0490	aataveladi	upajaathi	""	test	మనసులోని ముక్తి మఱియొక్క చోటను\nవెదుకఁబోవువాఁడు వెఱ్ఱివాఁడు\nగొఱ్ఱెఁ జింకఁ బెట్టి గొల్ల వెదూకురీతి\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	89	ు	ూ	lengthen	2	9	వెదూకురీతి	false	3	0	37	|U|	["తి","వి","శ్వ"]	pdy-v-01258		
pdy-aataveladi-0492	aataveladi	upajaathi	""	train	తత్వహిను లుండ్రు తఱుచుగా భువిలోన\nతత్త్వ మెఱుగువారు తఱుచులేరు\nకలిగిలేనివారు కనిపింపరారయా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	5	ీ	ి	shorten	0	2	తత్వహిను	false	0	1	2	||U	["హి","ను","లుం"]	pdy-v-01259		
pdy-aataveladi-0493	aataveladi	upajaathi	""	test	తామసేంద్రియములఁ దనర జయించిన\nతత్వ మరసి చూడఁ దాన యగును\nరాజయోగి యిట్లు తేజరిల్లుచు నుండు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01260		
pdy-aataveladi-0494	aataveladi	upajaathi	""	train	స్త్రీలమాయచేతఁ జిక్కి తాఁ గొన్నాళ్ళు\nతగులు గోరునట్లు తగిలిపోవు\nతనిసిపోయి తాను దైవంబుచేఁజెడు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01261		
pdy-aataveladi-0496	aataveladi	upajaathi	""	train	వారకాంత లెల్ల వలచి యేతెంతురా\nపొందుఁజేసి ధనము పుచ్చుకొఱకు\nమాచలమ్మ వచ్చి మఱి యిల్లువెళ్లురా\nవిశ్వదాభిరామ వీనర వేమ.	false	["seq"]	["seq"]	104	ి	ీ	lengthen	3	6	వీనర	false	3	4	46	|U|	["ర","వే","మ"]	pdy-v-01262		
pdy-kandamu-0624	kandamu	jaathi	""	train	లలితశివ తత్వపదమునఁ\nగలసిన శీవయోగియేల కలియును జనుల\nన్‌ జలబిందువు ముత్తియమై\nకలియునె తొల్లింటి నీటఁగనరా వేమా.	false	["seq"]	["corr","seq"]	26	ి	ీ	lengthen	1	4	శీవయోగియేల	false	1	1	15	U|U|	["శీ","వ","యో","గి"]	pdy-v-01263		
pdy-aataveladi-0500	aataveladi	upajaathi	""	test	గాడ్దె యేమెఱుంగు గంధంబు వాసన\nకుక్క యేమెఱుంగు గొప్పబుద్ధి\nఅల్పుఁడే మెఱుంగు హరునిఁ గొల్చు విరక్తి\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01264		
pdy-aataveladi-0501	aataveladi	upajaathi	""	train	మూఁడువేళలందు ముదముతో శివు నాత్మఁ\nబూజచేయువాఁడు పుణ్యమూర్తి\nపూజలేక మోక్షభోగంబు దొరకునా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01265		
pdy-aataveladi-0504	aataveladi	upajaathi	""	test	మాలవానిఁ జూచి యేల నిందింపఁగ\nపాటిలేనిమాట పలుకు టొకటె\nవానిలోనఁ బల్కు వానికులం బేది\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01266		
pdy-aataveladi-0506	aataveladi	upajaathi	""	train	సకల శాస్త్రములను జదివియు వ్రాసియు\nతెలియఁగలరు చావు దెలియ లేరు\nచావు తెలియలేని చదువులవేలరా\nవిశ్వదాభిరామ వీనర వేమ.	false	["seq"]	["seq"]	102	ి	ీ	lengthen	3	6	వీనర	false	3	4	50	|U|	["ర","వే","మ"]	pdy-v-01267		
pdy-aataveladi-0508	aataveladi	upajaathi	""	train	కులమువలనఁ గొంత బలిమివలనఁ గొంత\nకలిమివలనఁ గొంత గర్వమునకు\nఱంకు చదూవు చదివి ఱంకునఁ బడుదురు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	62	ు	ూ	lengthen	2	3	చదూవు	false	2	1	31	|U|	["చ","దూ","వు"]	pdy-v-01268		
pdy-aataveladi-0509	aataveladi	upajaathi	""	train	విశ్వము నడుపంగ విశ్వేశ్వరుం డుండ\nబ్రహ్మలకునునేల పాటిదక్కె\nవనములోని క్రోతి వసుమతి నడుపునా\nవిశ్వదాభీరామ వినర వేమ.	false	["seq"]	["corr","seq"]	97	ి	ీ	lengthen	3	3	విశ్వదాభీరామ	false	3	1	41	UUU	["దా","భీ","రా"]	pdy-v-01269		
pdy-aataveladi-0510	aataveladi	upajaathi	""	test	చదువువానికన్న చాకలి తా మేలు\nకులము వేల్పుకన్న కుక్క మేలు\nసర్వసురలకన్న సకలేశ్వరుఁడు మేలు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01270		
pdy-aataveladi-0511	aataveladi	upajaathi	""	train	బూదిపూఁత లెన్న భుజముల పొంకాలు\nవ్రాలు లింగములును వరుసమతము\nతిక్కడగునుగాక యెక్కఁడ దగ దట్లు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01271		
pdy-aataveladi-0512	aataveladi	upajaathi	""	train	అద నెఱీఁగిన మగువ యనువెర్గు చనువెర్గు\nముదముతోడ మగని మోహ మెఱుఁగు\nవిభుని శ్రేష్ఠగుణము వేశ్యతా నెఱుఁగునా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	6	ి	ీ	lengthen	0	3	నెఱీఁగిన	false	1	1	19	|U|	["ము","తో","డ"]	pdy-v-01272		
pdy-kandamu-0626	kandamu	jaathi	""	train	త్రాసును పడియును లంజయు\nభాసురగతి నొక్కరూపూ పరికింపంగా\nవీసంబధికంబిచ్చిన\nవాసరమున నొక్కవంక వారలు వేమా.	false	["seq"]	["corr","seq"]	40	ు	ూ	lengthen	1	8	నొక్కరూపూ	false	1	2	16	|UU|	["క్క","రూ","పూ","ప"]	pdy-v-01273		
pdy-kandamu-0627	kandamu	jaathi	""	train	నిరుపెదల రక్షించెడు\nసరసుఁడు నెఱవాతగాక సంపన్నులఁ దా\nభరియించువాఁడు దాతయె\nమెరమెచ్చులదాత యతఁడు మేదిని వేమా.	false	["seq"]	["corr","seq"]	5	ే	ె	shorten	0	2	నిరుపెదల	false	0	1	4	|UU|	["ల","ర","క్షిం","చె"]	pdy-v-01274		
pdy-aataveladi-0515	aataveladi	upajaathi	""	train	ధనము లేకయున్న ధైర్యంబు నిలువదు\nధైర్య మొదవలేని ధనము లేదు\nధనము ధైర్య మరయ ధర భూమిపతులకు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01275		
pdy-aataveladi-0519	aataveladi	upajaathi	""	dev	అధిక సూక్ష్మమైన యానంద మెఱుఁగక\nమతియు లేక చదివి మగ్నూఁ డయ్యె\nనతిరహస్య మెల్ల నాజనుఁ డెఱుఁగునా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	50	ు	ూ	lengthen	1	9	మగ్నూఁ	false	1	3	22	UUU	["మ","గ్నూ","డ"]	pdy-v-01276		
pdy-aataveladi-0520	aataveladi	upajaathi	""	train	కడక నఖిలమునకు నడినాళమం దున్న\nవేఁగుచుక్కవంటీ వెలుఁగు దిక్కు\nవెలుఁగుకన్న దిక్కు వేఱెవ్వ రున్నారు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	42	ి	ీ	lengthen	1	5	వేఁగుచుక్కవంటీ	false	1	2	20	UU|	["వం","టీ","వె"]	pdy-v-01277		
pdy-aataveladi-0522	aataveladi	upajaathi	""	train	కలిమి కల్గనేమి కరుణలేకుండేనా\nకలిమి యేలనల్ప కర్ములకును\nతేనెఁగూర్చి యీఁగ తెరువునఁ బోవదా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	25	ె	ే	lengthen	0	12	కరుణలేకుండేనా	false	0	4	11	UUU|	["కుం","డే","నా","క"]	pdy-v-01278		
pdy-aataveladi-0523	aataveladi	upajaathi	""	train	తుమ్మచెట్ల ముండ్లు తోడనెపుట్టును\nవిత్తులోననుండి వెడలినట్లూ\nమూర్ఖునకును బుద్ధి ముందుగాఁ బుట్టును\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	57	ు	ూ	lengthen	1	10	వెడలినట్లూ	false	1	4	21	UUU	["న","ట్లూ","మూ"]	pdy-v-01279		
pdy-aataveladi-0524	aataveladi	upajaathi	""	train	కామి కానివాఁడు కవి గాఁడు రవీ గాడు\nకామిగాక మోక్షకామి గాఁడు\nకామియైనవాఁడు కవియగు రవియగు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	27	ి	ీ	lengthen	0	11	రవీ	false	0	4	10	|UU|	["ర","వీ","గా","డు"]	pdy-v-01280		
pdy-aataveladi-0525	aataveladi	upajaathi	""	test	కుక్క గోవు గాదు కుందేలు పులికాదు\nదోమ గజము గాదు దొడ్డదైన\nలోభి దాత గాఁడు లోకంబు లోపల\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01281		
pdy-aataveladi-0528	aataveladi	upajaathi	""	train	బ్రహ్మవేత్తల మని పౌరుష మాడేరు\nబ్రహ్మ మనఁగ దాని భావమేమి\nతెలుపొ నలుపొ యెఱుపొ తెలిసినఁ బలుకుఁడీ\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01282		
pdy-aataveladi-0532	aataveladi	upajaathi	""	train	మునిజనములు కలఁగ మునిఁగి వెళ్ళిన బావి\nబ్రహ్మకుఁ దలయెత్తరాని బావి\nమొలల బంటిగానుముంచు నెవ్వరినైన\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01283		
pdy-aataveladi-0534	aataveladi	upajaathi	""	test	కొండఱేఁడు మామ కొండకూతురు నాలు\nకొండ యిల్లు పసిఁడికొండ విల్లు\nకొండవంటి దొరకు గుండురూపంబురా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01284		
pdy-aataveladi-0535	aataveladi	upajaathi	""	train	వెలయ పరమతత్వ విభవంబు దెలియక\nబాహ్యవిద్యచేత బరఁగు టెల్ల\nపూరి మెసవఁగ హరి పోయినచందంబూ\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	80	ు	ూ	lengthen	2	13	పోయినచందంబూ	false	2	4	38	UUUU	["చం","దం","బూ","వి"]	pdy-v-01285		
pdy-aataveladi-0538	aataveladi	upajaathi	""	dev	సతులఁ బడయ రాదు సుతులఁ బడయరాదు\nవెతలఁ బడినవాఁడు వెఱ్ఱివాఁడూ\nనేలనున్న ఱాయి నెత్తి కెత్తినయట్లు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	56	ు	ూ	lengthen	1	11	వెఱ్ఱివాఁడూ	false	1	4	26	UUU	["వా","డూ","నే"]	pdy-v-01286		
pdy-aataveladi-0539	aataveladi	upajaathi	""	train	ద్వార బంధముననూ తనయులు సంపద\nబంధువర్గ మెల్ల ప్రహరిగోడ\nమూఢులైన నరులు మొక్కలి కాండ్రయా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	13	ు	ూ	lengthen	0	6	బంధముననూ	false	0	2	4	||U	["ము","న","నూ"]	pdy-v-01287		
pdy-aataveladi-0540	aataveladi	upajaathi	""	train	కాళ్ళ ముంద ఱేకు కడతేర నీదక\nముగ్గురు ముగురాండ్ర మునిఁగినారు\nనరుఁడు నీఁదెదనుట నగుబాటు గాదయా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01288		
pdy-aataveladi-0542	aataveladi	upajaathi	""	dev	తంత్రవాదు లెన్న తఱచుగా నుందురు\nమంత్రవాదు లెన్న మహిని లేరు\nజంత్రగాని బొమ్మ చందంబు లాయెరా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01289		
pdy-aataveladi-0543	aataveladi	upajaathi	""	train	కల్లునీళ్లు ద్రాగీ కడుపెద్ద వారిలో\nచీర విడిచి తిరుగు సిద్ధురాలు\nపనులు దీరువెనుక పాతలు గట్టురా\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	17	ి	ీ	lengthen	0	5	ద్రాగీ	false	0	2	4	UU|	["ద్రా","గీ","క"]	pdy-v-01290		
pdy-kandamu-0633	kandamu	jaathi	""	train	చరణంబులు పదితోఁకలు\nపరగంగా మూడు తలలు బైటనె తిరుగు\nన్‌ వరభూమి తల్లడిల్లగ\nనిరవొందఁగ దీని దెలియ నీశుఁడు వేమా.	true	[]	[]														pdy-v-01291		
pdy-aataveladi-0548	aataveladi	upajaathi	""	train	లంజ లంజకానిలాగెల్లఁ గొనియాడు\nలంజతల్లివాని లజ్జ గడుగు\nతల్లి గలుగులంజఁ దగులుట దొషంబు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	77	ో	ొ	shorten	2	11	దొషంబు	false	2	4	35	|U|U	["దొ","షం","బు","వి"]	pdy-v-01292		
pdy-kandamu-0634	kandamu	jaathi	""	dev	రతిలేక ముదియు నంగన\nరతీ కలిగిన ముదియు నశ్వరత్నము ధరలో\nసతతము భ్రాంతిని చేసెడు\nతతిరతిచే ముదియు నరుఁడు తథ్యము వేమా.	false	["seq"]	["seq"]	21	ి	ీ	lengthen	1	1	రతీ	true	1	2	17	||U|	["ది","యు","న","శ్వ"]	pdy-v-01293		
pdy-aataveladi-0549	aataveladi	upajaathi	""	train	దొమ్మరీనిలంజతోఁ గూడ దోషంబు\nపాపియైన మనసుఁ బట్టరాదు\nవీడు గదలిపోవ వెళ్లుదు రెటులనో\nవిశ్వదాభిరామ వీనర వేమ.	false	["seq"]	["seq"]	94	ి	ీ	lengthen	3	6	వీనర	false	3	4	45	|U|	["ర","వే","మ"]	pdy-v-01294		
pdy-aataveladi-0551	aataveladi	upajaathi	""	train	యోనియందె పుట్టి యోనికి రుచిఁజేయు\nచన్నుగూడిచి పెరిగి చన్నుఁబట్టు\nసృష్టిలోన నడఁగు సిగ్గెఱుగని జీవి\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	39	ు	ూ	lengthen	1	2	చన్నుగూడిచి	false	1	3	20	|U|	["గి","చ","న్ను"]	pdy-v-01295		
pdy-aataveladi-0552	aataveladi	upajaathi	""	train	మొలక చనులనాఁడు మూఁడు కోటులు చేయు\nకులుకు చనులనాఁడు కోటిసేయు\nతటుకుచనులనాఁడు దమ్మిడి చేయదో\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01296		
pdy-aataveladi-0554	aataveladi	upajaathi	""	train	పండువలనఁ బుట్టె పరఁగ ప్రపంచంబు\nపండువలనఁ బుట్టె పరము నిహము\nపండు కాసపడిరీ బ్రహ్మాది సురలెల్ల\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	70	ి	ీ	lengthen	2	6	కాసపడిరీ	false	2	2	31	||U	["ప","డి","రీ"]	pdy-v-01297		
pdy-aataveladi-0557	aataveladi	upajaathi	""	train	ముఱికిలోనఁ బుట్టి ముఱికిలోనఁ బెరిగి\nముఱికితనువు కింత మురిప మేల\nముఱికి తెలియు నరుఁడు ముఱుగునఁ బుట్టునా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01298		
pdy-kandamu-0635	kandamu	jaathi	""	train	చన్నులు పరసతి కొప్పిన\nచన్నులపై పాప దృఢతఁ జన కటుయునుపే\nచన్నులు తగ దాఁగుడిచియు\nచన్నులపై తలఁపు వలదు సత్యము వేమా.	true	[]	[]														pdy-v-01299		
pdy-aataveladi-0562	aataveladi	upajaathi	""	dev	ప్రళయకాలమందు ప్రమధులచేతను\nనష్టమైరిగాదె నాటిజనులు\nతెలియనేరరైరి దేవుని ద్విజులెల్ల\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01300		
pdy-aataveladi-0564	aataveladi	upajaathi	""	train	బ్రహ్మ యెవనీకొడుకు పరికింపఁగా భువి\nవిష్ణు వెవనికొడుకు వెలయఁజూడ\nశివుఁడు నెవనికొడుకు సిగ్గెఱుఁగరు జను\nల్‌ విశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	11	ి	ీ	lengthen	0	4	యెవనీకొడుకు	false	0	1	2	||U	["యె","వ","నీ"]	pdy-v-01301		
pdy-aataveladi-0566	aataveladi	upajaathi	""	dev	మునిఁగి బ్రాహ్మణుండు ముందుఁగానకపోయె\nతిరిగి తిరిగి యతఁడు ద్రిమ్మ రాయె\nకూసికూసితుదకు కుక్కయై పోయెరా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01302		
pdy-aataveladi-0567	aataveladi	upajaathi	""	train	చచ్చూవారిఁజూచి చావని పుట్టని\nతత్వ మెల్ల నాత్మఁ దలఁపుఁ జేసి\nయరసి చూచినట్టి యతనికి మోక్షంబు\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	4	ు	ూ	lengthen	0	1	చచ్చూవారిఁజూచి	false	0	0	0	UUU	["చ","చ్చూ","వా"]	pdy-v-01303		
pdy-kandamu-0637	kandamu	jaathi	""	train	కప్పయు పామును బోరఁగ\nకప్పను నాపాముమ్రింగె కడువేడుకతో\nకప్పను చెడలందిగిచెడి\nవిప్పను నా చొప్పు దెలియ వేమననేర్చున్‌.	true	[]	[]														pdy-v-01304		
pdy-aataveladi-0568	aataveladi	upajaathi	""	dev	మన్ను మిన్ను నంటి మహిమీఁద నొకకోట\nకొమ్మ లమరియుండు కొనలుసాగి\nదివ్వెలేని వెలుఁగు తేజరిల్లుచు నుండు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01305		
pdy-aataveladi-0570	aataveladi	upajaathi	""	train	కాలు చేయి లేదు కంచుకంబు గలదు\nకొమ్మ లేదు ఉరికి చిమ్ము వేగ\nగరిడిలేక చంపుఁగడు పెద్దచోద్యమౌ\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01306		
pdy-aataveladi-0572	aataveladi	upajaathi	""	train	బ్రహ్మ గుఱ్ఱ మాయె భవుఁడూ పల్లం బాయె\nనాదివిష్ణువెన్న నంకె మాయె\nనందు మీఁదివాఁడు నాఁడుదో మగవాఁడొ\nవిశ్వదాభిరామ వినర వేమ.	false	["seq"]	["seq"]	23	ు	ూ	lengthen	0	8	భవుఁడూ	false	0	3	6	||UU	["భ","వు","డూ","ప"]	pdy-v-01307		
pdy-aataveladi-0576	aataveladi	upajaathi	""	dev	సతి యొనర్చు చెడ్డ పతి కవశ్యము వచ్చు\nపతియొనర్చు మంచి సతికి సగము\nపతి యొనర్చు చెడ్డ సతి కేల రాదురా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01308		
pdy-aataveladi-0578	aataveladi	upajaathi	""	train	ఘటముఁగాన్గఁజేసి కామ మెద్దుగఁజేసి\nతెలిసి కర్మములను తిలలుఁ జేసి\nతెలిసి గాను గాఁడు తిలకార కాత్మయు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01309		
pdy-kandamu-0638	kandamu	jaathi	""	test	ఆమడ కామడ కడవులు\nగ్రామంబులు చెరువు నదులు కర్మము లింతే\nతా మెందులోనఁ దిరిగిన\nవేమన తోడగుచువచ్చు వెంటనె వేమా.	true	[]	[]														pdy-v-01310		
pdy-aataveladi-0580	aataveladi	upajaathi	""	test	పుడమి నుప్పరంబుఁ బురిగొల్పి జగముల\nరక్ష సేయగల్గు రాజు లెవరు\nమహిసతి యనుపేర మనుజున కేడదో\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01311		
pdy-aataveladi-0581	aataveladi	upajaathi	""	dev	ఎఱుకయుండువాని కెఱుకయేయుండును\nఎఱుకలేనివాని కెఱుకలేదు\nఎఱుకలేని యెఱుక నెఱుగుట తత్వంబు\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01312		
pdy-aataveladi-0585	aataveladi	upajaathi	""	train	పృథివి కుదక మేగె పృథివిపై మొలకెత్తె\nమగుడ పృథివి కేగె మగఁడె సుతుఁడు\nధరణి జనులకెల్ల తల్లియ పెండ్లాము\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01313		
pdy-aataveladi-0587	aataveladi	upajaathi	""	train	తనువు లస్థీరములు ధర్మము నిత్యము\nచేయుధర్మమెల్ల చెడని పదవి\nకనివిని మఱి తెలియఁ గానరు నరపశు\nల్‌ విశ్వదాభిరామ వినర వేమ.	false	["seq"]	["corr","seq"]	10	ి	ీ	lengthen	0	4	లస్థీరములు	false	0	1	3	UU|	["ల","స్థీ","ర"]	pdy-v-01314		
pdy-aataveladi-0589	aataveladi	upajaathi	""	train	కడుపు కెంత నరులు కళవళపడుదురు\nకడుపుకొఱకు నూళ్ళు గహనములును\nకడుపు కెట్ల యయినఁ గలుగును భుక్తిరా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01315		
pdy-aataveladi-0598	aataveladi	upajaathi	""	train	పతికి మాఱుపల్కు పడతియే శునకంబు\nమీఱుసతిని గవయ మిగులు వగలు\nపంది పంది కూడి పడదొకో రొంపిలో\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01316		
pdy-aataveladi-0599	aataveladi	upajaathi	""	train	పొట్టివాఁడు కీడు పొదిలపురుగు కీడు\nవట్టియాస కీడు వరడు కీడు\nపొట్టిచేయికాలు పొసగుట కీడురా\nవిశ్వదాభిరామ వినర వేమ.	true	[]	[]														pdy-v-01317		
